"Step","00_ppo_12345_24576envs_none_none_1p_21_01_09h51m15s - successes/time","00_ppo_12345_24576envs_none_none_1p_21_01_09h51m15s - successes/time__MIN","00_ppo_12345_24576envs_none_none_1p_21_01_09h51m15s - successes/time__MAX","00_ppo_42_24576envs_none_none_1p_21_01_09h51m07s - successes/time","00_ppo_42_24576envs_none_none_1p_21_01_09h51m07s - successes/time__MIN","00_ppo_42_24576envs_none_none_1p_21_01_09h51m07s - successes/time__MAX","00_ppo_6789_24576envs_none_none_1p_21_01_09h43m04s - successes/time","00_ppo_6789_24576envs_none_none_1p_21_01_09h43m04s - successes/time__MIN","00_ppo_6789_24576envs_none_none_1p_21_01_09h43m04s - successes/time__MAX","00_ppo_98765_24576envs_none_none_1p_21_01_09h42m55s - successes/time","00_ppo_98765_24576envs_none_none_1p_21_01_09h42m55s - successes/time__MIN","00_ppo_98765_24576envs_none_none_1p_21_01_09h42m55s - successes/time__MAX","00_ppo_2023_24576envs_none_none_1p_21_01_09h42m50s - successes/time","00_ppo_2023_24576envs_none_none_1p_21_01_09h42m50s - successes/time__MIN","00_ppo_2023_24576envs_none_none_1p_21_01_09h42m50s - successes/time__MAX"
"13305","1.5640869140625","1.5640869140625","1.5640869140625","0.7195231318473816","0.7195231318473816","0.7195231318473816","","","","1.5289714336395264","1.5289714336395264","1.5289714336395264","0.1702474057674408","0.1702474057674408","0.1702474057674408"
"13306","1.5578206777572632","1.5578206777572632","1.5578206777572632","0.7109375","0.7109375","0.7109375","","","","1.5361328125","1.5361328125","1.5361328125","0.1712239682674408","0.1712239682674408","0.1712239682674408"
"13307","1.561767578125","1.561767578125","1.561767578125","","","","","","","1.5375163555145264","1.5375163555145264","1.5375163555145264","0.1719970703125","0.1719970703125","0.1719970703125"
"13308","1.5624186992645264","1.5624186992645264","1.5624186992645264","0.7204183340072632","0.7204183340072632","0.7204183340072632","","","","1.5313314199447632","1.5313314199447632","1.5313314199447632","0.1724446713924408","0.1724446713924408","0.1724446713924408"
"13309","1.5557048320770264","1.5557048320770264","1.5557048320770264","","","","","","","1.5364990234375","1.5364990234375","1.5364990234375","0.1711018979549408","0.1711018979549408","0.1711018979549408"
"13310","","","","0.711669921875","0.711669921875","0.711669921875","","","","1.5371907949447632","1.5371907949447632","1.5371907949447632","0.1702067106962204","0.1702067106962204","0.1702067106962204"
"13311","","","","","","","","","","1.5333659648895264","1.5333659648895264","1.5333659648895264","","",""
"13312","1.5568441152572632","1.5568441152572632","1.5568441152572632","0.7122802734375","0.7122802734375","0.7122802734375","","","","","","","0.1717936247587204","0.1717936247587204","0.1717936247587204"
"13313","1.5597738027572632","1.5597738027572632","1.5597738027572632","","","","","","","1.5362956523895264","1.5362956523895264","1.5362956523895264","","",""
"13314","1.5550130605697632","1.5550130605697632","1.5550130605697632","","","","","","","1.5373128652572632","1.5373128652572632","1.5373128652572632","","",""
"13315","1.5574138164520264","1.5574138164520264","1.5574138164520264","0.6888834834098816","0.6888834834098816","0.6888834834098816","","","","","","","","",""
"13316","","","","0.6865234375","0.6865234375","0.6865234375","","","","","","","0.1783854216337204","0.1783854216337204","0.1783854216337204"
"13317","1.5517171621322632","1.5517171621322632","1.5517171621322632","0.685302734375","0.685302734375","0.685302734375","","","","1.5552978515625","1.5552978515625","1.5552978515625","0.1783447265625","0.1783447265625","0.1783447265625"
"13318","1.5499267578125","1.5499267578125","1.5499267578125","","","","","","","1.5665283203125","1.5665283203125","1.5665283203125","0.1800130307674408","0.1800130307674408","0.1800130307674408"
"13319","","","","0.6825765371322632","0.6825765371322632","0.6825765371322632","","","","","","","0.1803385466337204","0.1803385466337204","0.1803385466337204"
"13320","1.5499267578125","1.5499267578125","1.5499267578125","0.6829833984375","0.6829833984375","0.6829833984375","","","","","","","0.1784261167049408","0.1784261167049408","0.1784261167049408"
"13321","1.5511882305145264","1.5511882305145264","1.5511882305145264","0.6829833984375","0.6829833984375","0.6829833984375","","","","1.5786540508270264","1.5786540508270264","1.5786540508270264","0.1768798828125","0.1768798828125","0.1768798828125"
"13322","1.5504150390625","1.5504150390625","1.5504150390625","0.6849772334098816","0.6849772334098816","0.6849772334098816","","","","1.5774333477020264","1.5774333477020264","1.5774333477020264","","",""
"13323","1.5475261211395264","1.5475261211395264","1.5475261211395264","0.6853434443473816","0.6853434443473816","0.6853434443473816","","","","","","","0.1767171323299408","0.1767171323299408","0.1767171323299408"
"13324","1.5459798574447632","1.5459798574447632","1.5459798574447632","0.6850179433822632","0.6850179433822632","0.6850179433822632","","","","1.57666015625","1.57666015625","1.57666015625","","",""
"13325","1.5433757305145264","1.5433757305145264","1.5433757305145264","0.6778564453125","0.6778564453125","0.6778564453125","","","","1.5853679180145264","1.5853679180145264","1.5853679180145264","0.1800130307674408","0.1800130307674408","0.1800130307674408"
"13326","1.5439046621322632","1.5439046621322632","1.5439046621322632","0.6766357421875","0.6766357421875","0.6766357421875","","","","","","","0.1806233823299408","0.1806233823299408","0.1806233823299408"
"13328","1.5492757558822632","1.5492757558822632","1.5492757558822632","0.6784261465072632","0.6784261465072632","0.6784261465072632","","","","1.6018474102020264","1.6018474102020264","1.6018474102020264","0.1778971403837204","0.1778971403837204","0.1778971403837204"
"13329","","","","0.6695150136947632","0.6695150136947632","0.6695150136947632","","","","1.6142578125","1.6142578125","1.6142578125","0.177734375","0.177734375","0.177734375"
"13330","","","","0.6680094599723816","0.6680094599723816","0.6680094599723816","","","","1.61328125","1.61328125","1.61328125","0.1766357421875","0.1766357421875","0.1766357421875"
"13331","","","","0.6700439453125","0.6700439453125","0.6700439453125","","","","1.6195882558822632","1.6195882558822632","1.6195882558822632","","",""
"13332","","","","","","","","","","1.6236572265625","1.6236572265625","1.6236572265625","0.17822265625","0.17822265625","0.17822265625"
"13333","1.5443522930145264","1.5443522930145264","1.5443522930145264","0.671630859375","0.671630859375","0.671630859375","","","","","","","","",""
"13334","","","","0.6767578125","0.6767578125","0.6767578125","","","","","","","","",""
"13335","1.5421142578125","1.5421142578125","1.5421142578125","0.677490234375","0.677490234375","0.677490234375","","","","1.6306560039520264","1.6306560039520264","1.6306560039520264","0.1768392026424408","0.1768392026424408","0.1768392026424408"
"13336","1.5405681133270264","1.5405681133270264","1.5405681133270264","","","","","","","1.6331380605697632","1.6331380605697632","1.6331380605697632","0.1786295622587204","0.1786295622587204","0.1786295622587204"
"13337","1.5406494140625","1.5406494140625","1.5406494140625","0.6616618037223816","0.6616618037223816","0.6616618037223816","","","","","","","0.1798502653837204","0.1798502653837204","0.1798502653837204"
"13338","1.5369466543197632","1.5369466543197632","1.5369466543197632","0.6614176630973816","0.6614176630973816","0.6614176630973816","","","","1.6260173320770264","1.6260173320770264","1.6260173320770264","0.1806233823299408","0.1806233823299408","0.1806233823299408"
"13339","1.5379638671875","1.5379638671875","1.5379638671875","0.6555989980697632","0.6555989980697632","0.6555989980697632","","","","1.6265869140625","1.6265869140625","1.6265869140625","0.1791178435087204","0.1791178435087204","0.1791178435087204"
"13340","1.5329997539520264","1.5329997539520264","1.5329997539520264","0.6611735224723816","0.6611735224723816","0.6611735224723816","","","","1.6266276836395264","1.6266276836395264","1.6266276836395264","0.1785481870174408","0.1785481870174408","0.1785481870174408"
"13341","1.5301513671875","1.5301513671875","1.5301513671875","0.6651611328125","0.6651611328125","0.6651611328125","","","","1.6237386465072632","1.6237386465072632","1.6237386465072632","","",""
"13342","1.5236409902572632","1.5236409902572632","1.5236409902572632","0.6660970449447632","0.6660970449447632","0.6660970449447632","","","","1.6303304433822632","1.6303304433822632","1.6303304433822632","0.1777750700712204","0.1777750700712204","0.1777750700712204"
"13343","1.5185546875","1.5185546875","1.5185546875","0.6638997793197632","0.6638997793197632","0.6638997793197632","","","","1.635009765625","1.635009765625","1.635009765625","0.1798909604549408","0.1798909604549408","0.1798909604549408"
"13344","","","","","","","","","","1.6356608867645264","1.6356608867645264","1.6356608867645264","","",""
"13345","","","","","","","","","","1.6314290761947632","1.6314290761947632","1.6314290761947632","0.1808675229549408","0.1808675229549408","0.1808675229549408"
"13346","1.5223388671875","1.5223388671875","1.5223388671875","","","","","","","1.626708984375","1.626708984375","1.626708984375","0.1794840544462204","0.1794840544462204","0.1794840544462204"
"13347","1.5233154296875","1.5233154296875","1.5233154296875","","","","","","","1.6286214590072632","1.6286214590072632","1.6286214590072632","0.1767578125","0.1767578125","0.1767578125"
"13348","","","","","","","","","","1.6288655996322632","1.6288655996322632","1.6288655996322632","","",""
"13349","1.5172119140625","1.5172119140625","1.5172119140625","0.6654866933822632","0.6654866933822632","0.6654866933822632","","","","","","","0.1767578125","0.1767578125","0.1767578125"
"13350","1.5191650390625","1.5191650390625","1.5191650390625","0.6723226308822632","0.6723226308822632","0.6723226308822632","","","","1.6334636211395264","1.6334636211395264","1.6334636211395264","0.1771240234375","0.1771240234375","0.1771240234375"
"13351","1.518798828125","1.518798828125","1.518798828125","0.6722412109375","0.6722412109375","0.6722412109375","","","","","","","0.1774088591337204","0.1774088591337204","0.1774088591337204"
"13352","1.5148519277572632","1.5148519277572632","1.5148519277572632","0.6766764521598816","0.6766764521598816","0.6766764521598816","","","","1.637451171875","1.637451171875","1.637451171875","0.1791178435087204","0.1791178435087204","0.1791178435087204"
"13353","1.5179851055145264","1.5179851055145264","1.5179851055145264","0.6805419921875","0.6805419921875","0.6805419921875","","","","1.6388753652572632","1.6388753652572632","1.6388753652572632","0.177978515625","0.177978515625","0.177978515625"
"13354","1.5193685293197632","1.5193685293197632","1.5193685293197632","0.6765543818473816","0.6765543818473816","0.6765543818473816","","","","","","","","",""
"13355","1.5198161602020264","1.5198161602020264","1.5198161602020264","0.6567789912223816","0.6567789912223816","0.6567789912223816","","","","","","","0.1782633513212204","0.1782633513212204","0.1782633513212204"
"13356","","","","0.6549886465072632","0.6549886465072632","0.6549886465072632","","","","1.6310628652572632","1.6310628652572632","1.6310628652572632","0.1800944060087204","0.1800944060087204","0.1800944060087204"
"13357","1.5282796621322632","1.5282796621322632","1.5282796621322632","0.6523030996322632","0.6523030996322632","0.6523030996322632","","","","","","","0.1795247495174408","0.1795247495174408","0.1795247495174408"
"13358","","","","0.6538900136947632","0.6538900136947632","0.6538900136947632","","","","1.6272380352020264","1.6272380352020264","1.6272380352020264","0.1792806088924408","0.1792806088924408","0.1792806088924408"
"13359","1.5300700664520264","1.5300700664520264","1.5300700664520264","0.6551920771598816","0.6551920771598816","0.6551920771598816","","","","1.6293538808822632","1.6293538808822632","1.6293538808822632","0.1808675229549408","0.1808675229549408","0.1808675229549408"
"13360","1.529541015625","1.529541015625","1.529541015625","0.6653239130973816","0.6653239130973816","0.6653239130973816","","","","1.6263021230697632","1.6263021230697632","1.6263021230697632","","",""
"13361","1.5257568359375","1.5257568359375","1.5257568359375","0.6669515371322632","0.6669515371322632","0.6669515371322632","","","","1.6276042461395264","1.6276042461395264","1.6276042461395264","","",""
"13362","1.5234375","1.5234375","1.5234375","0.6682943105697632","0.6682943105697632","0.6682943105697632","","","","1.6323649883270264","1.6323649883270264","1.6323649883270264","","",""
"13363","","","","0.6642659902572632","0.6642659902572632","0.6642659902572632","","","","1.636962890625","1.636962890625","1.636962890625","0.1783854216337204","0.1783854216337204","0.1783854216337204"
"13364","1.5233968496322632","1.5233968496322632","1.5233968496322632","0.6626790761947632","0.6626790761947632","0.6626790761947632","","","","","","","0.1781005859375","0.1781005859375","0.1781005859375"
"13365","1.5278728008270264","1.5278728008270264","1.5278728008270264","","","","","","","1.64013671875","1.64013671875","1.64013671875","0.1768798828125","0.1768798828125","0.1768798828125"
"13366","1.5330404043197632","1.5330404043197632","1.5330404043197632","0.6649984121322632","0.6649984121322632","0.6649984121322632","","","","1.6485189199447632","1.6485189199447632","1.6485189199447632","","",""
"13367","","","","0.6522623896598816","0.6522623896598816","0.6522623896598816","","","","1.6500651836395264","1.6500651836395264","1.6500651836395264","0.17919921875","0.17919921875","0.17919921875"
"13368","1.5300700664520264","1.5300700664520264","1.5300700664520264","0.6671549677848816","0.6671549677848816","0.6671549677848816","","","","1.6455485820770264","1.6455485820770264","1.6455485820770264","0.1814371794462204","0.1814371794462204","0.1814371794462204"
"13369","1.5264892578125","1.5264892578125","1.5264892578125","0.6653646230697632","0.6653646230697632","0.6653646230697632","","","","1.64501953125","1.64501953125","1.64501953125","","",""
"13370","1.5238851308822632","1.5238851308822632","1.5238851308822632","0.6636149287223816","0.6636149287223816","0.6636149287223816","","","","","","","0.1831461638212204","0.1831461638212204","0.1831461638212204"
"13371","1.5206706523895264","1.5206706523895264","1.5206706523895264","","","","","","","1.6455078125","1.6455078125","1.6455078125","0.1840413510799408","0.1840413510799408","0.1840413510799408"
"13372","","","","0.6678466796875","0.6678466796875","0.6678466796875","","","","","","","","",""
"13373","","","","0.6702880859375","0.6702880859375","0.6702880859375","","","","","","","","",""
"13374","1.5254720449447632","1.5254720449447632","1.5254720449447632","0.675537109375","0.675537109375","0.675537109375","","","","1.6431071758270264","1.6431071758270264","1.6431071758270264","","",""
